CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia_,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona _Renta,REV_Garantia,Averia_grave,QUEJA_CAC,EDAD_COCHE,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad Cliente,Tiempo,COMBO_ZONA_TIEMPO
12672,0,0,0,1,1,2,3,0,1,19,1,0,1,0.3333333333333333,0,3,1,2.28,1376,0,0,2,30,0.0,0.11251141552511415
12942,0,0,0,1,1,2,0,1,1,34,1,0,0,0.0,1,1,0,2.34,2015,14705,0,1,59,0.0,0.0
13028,0,0,0,1,1,0,0,1,1,18,0,0,0,0.3333333333333333,0,2,1,2.25,1376,0,0,2,28,0.0,0.11251141552511415
13114,0,0,0,1,1,0,0,0,1,31,0,0,0,1.0,1,0,0,2.27,1376,13817,1,1,53,0.42857142857142855,0.6432876712328767
13201,0,0,0,1,1,2,0,0,1,8,1,0,1,0.0,1,3,0,1.79,3254,32131,1,2,37,0.35714285714285715,0.2547945205479452
13291,0,0,0,1,1,2,0,0,1,30,1,0,0,0.0,0,3,0,2.0,2228,0,0,2,28,0.0,0.0
13377,0,0,0,1,1,2,0,0,1,15,1,0,0,0.3333333333333333,0,2,1,2.21,2015,0,0,2,20,0.0,0.11251141552511415
13472,0,0,0,1,1,0,0,1,1,8,1,0,0,1.0,1,3,1,2.3,2892,6951,1,1,54,0.42857142857142855,0.6432876712328767
13666,0,0,0,1,1,3,0,1,1,44,0,0,0,0.0,1,3,0,2.26,1376,15107,0,1,40,0.0,0.0
13760,0,0,0,1,1,0,0,1,0,13,0,0,0,1.0,0,2,1,2.0,1590,0,0,2,19,0.0,0.3375342465753425
13863,0,0,0,1,1,0,1,0,1,8,0,0,0,1.0,0,1,0,2.15,1376,0,0,2,29,0.0,0.3375342465753425
13955,0,0,0,1,1,0,0,1,1,8,0,0,0,1.0,0,3,0,1.87,1590,0,0,1,30,0.0,0.3375342465753425
14054,0,0,0,1,1,2,2,1,1,18,1,0,0,0.0,0,3,0,1.92,2228,0,0,0,21,0.0,0.0
14143,0,0,0,1,1,2,0,0,1,47,1,0,0,1.0,0,3,0,2.16,2015,0,1,1,21,0.2857142857142857,0.5413698630136986
14237,0,0,0,1,1,0,0,0,1,49,1,0,0,1.0,1,3,0,2.33,2892,3325,1,1,47,0.35714285714285715,0.5923287671232877
14323,0,0,0,1,1,2,0,1,1,8,1,0,0,0.0,1,3,0,2.33,2015,10152,0,1,31,0.0,0.0
14411,0,0,0,1,1,0,3,0,1,26,0,0,0,0.0,0,1,0,2.01,1590,0,0,1,18,0.0,0.0
14499,0,0,0,1,1,0,3,0,1,31,1,0,0,1.0,1,2,1,2.19,2892,12313,1,1,27,0.5,0.6942465753424658
14580,0,0,0,1,1,3,0,1,1,40,0,0,0,0.3333333333333333,0,3,0,2.02,1818,0,0,1,28,0.0,0.11251141552511415
14681,0,0,0,1,1,0,0,0,1,18,0,0,0,1.0,0,2,1,2.09,1376,0,0,2,26,0.0,0.3375342465753425
14779,0,0,0,1,1,3,0,1,1,8,0,0,0,1.0,1,3,0,2.31,1376,8572,1,2,41,0.35714285714285715,0.5923287671232877
14868,0,0,0,1,1,2,0,0,1,31,1,0,0,0.3333333333333333,0,3,0,2.25,2015,0,0,2,30,0.0,0.11251141552511415
14956,0,0,0,1,1,0,0,1,1,47,0,0,0,0.3333333333333333,1,2,1,2.32,1376,28763,0,2,57,0.0,0.11251141552511415
15051,0,0,0,1,1,2,0,0,2,2,1,0,0,0.0,1,2,1,2.29,2015,3894,0,2,39,0.0,0.0
15147,0,0,0,1,1,1,0,1,1,8,0,0,0,1.0,0,2,1,2.0,2046,0,1,2,27,0.2857142857142857,0.5413698630136986
15335,0,0,0,1,1,2,3,1,1,39,1,0,1,0.3333333333333333,0,3,0,1.85,3213,0,1,1,20,0.35714285714285715,0.3673059360730594
15516,0,0,0,1,1,3,0,1,2,21,1,0,0,0.0,1,2,1,2.3,2892,5487,1,2,59,0.42857142857142855,0.30575342465753425
15601,0,0,0,1,1,0,0,0,1,31,0,0,0,1.0,1,1,0,2.31,1376,9466,1,2,39,0.35714285714285715,0.5923287671232877
15694,0,0,0,1,1,2,0,0,1,46,1,0,0,0.0,0,0,0,1.93,2228,0,0,1,24,0.0,0.0
15788,0,0,0,1,1,3,0,1,1,44,1,0,0,1.0,1,0,0,2.26,1376,21182,0,2,58,0.0,0.3375342465753425
15882,0,0,0,1,1,0,0,0,1,18,0,0,0,1.0,1,0,0,2.26,1376,20164,0,1,62,0.0,0.3375342465753425
16267,0,0,0,1,1,3,0,1,1,51,0,0,0,0.0,0,0,0,2.02,1376,0,0,2,23,0.0,0.0
16359,0,0,0,1,1,0,3,1,1,8,0,0,0,0.0,0,3,0,1.99,1590,0,0,2,31,0.0,0.0
16455,0,0,0,1,1,2,0,0,1,8,1,0,0,1.0,0,3,0,1.93,2228,0,0,0,20,0.0,0.3375342465753425
16549,0,0,0,1,1,0,0,1,1,4,1,0,0,1.0,1,1,0,2.27,2892,6934,1,2,27,0.42857142857142855,0.6432876712328767
16635,0,0,0,1,1,2,0,1,1,40,1,0,0,1.0,0,2,1,2.22,4513,0,0,1,29,0.0,0.3375342465753425
16709,0,0,0,1,1,0,3,1,1,8,1,0,0,0.0,0,1,0,1.91,1590,0,0,1,31,0.0,0.0
16766,0,0,0,1,1,2,3,0,1,31,1,0,0,0.3333333333333333,0,2,1,2.1,2015,0,0,1,23,0.0,0.11251141552511415
16820,0,0,0,1,1,2,3,0,1,31,1,0,0,1.0,0,3,0,2.04,3850,0,1,1,24,0.35714285714285715,0.5923287671232877
16843,0,0,0,1,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,3,0,2.32,2594,0,0,2,30,0.0,0.11251141552511415
16852,0,0,0,1,1,0,3,1,1,1,0,0,0,0.0,0,1,0,2.21,2594,0,0,1,19,0.0,0.0
16861,0,0,0,1,1,1,3,1,1,38,1,0,0,0.3333333333333333,1,3,1,2.12,2892,21166,1,1,51,0.6428571428571429,0.5711415525114155
16876,0,0,0,1,1,2,0,0,1,31,1,0,1,1.0,0,3,0,1.98,1590,0,1,2,26,0.21428571428571427,0.4904109589041095
16884,0,0,0,1,1,2,0,0,1,40,1,0,0,0.3333333333333333,0,3,0,2.18,4513,0,1,2,22,0.42857142857142855,0.4182648401826484
17067,0,0,0,1,1,2,3,1,1,38,1,0,0,1.0,1,3,0,2.27,2015,6892,1,1,49,0.35714285714285715,0.5923287671232877
17092,0,0,0,1,1,2,0,0,1,34,1,0,1,1.0,0,1,0,2.02,1376,0,1,1,19,0.21428571428571427,0.4904109589041095
17103,0,0,0,1,1,2,0,0,1,47,1,0,0,0.0,0,2,1,2.23,1560,0,0,1,22,0.0,0.0
17249,0,0,0,1,1,3,0,1,0,8,0,0,0,1.0,0,2,1,2.27,1376,0,0,1,24,0.0,0.3375342465753425
17337,0,0,0,1,1,0,0,1,1,48,0,0,0,1.0,0,3,1,2.26,1376,0,1,1,22,0.21428571428571427,0.4904109589041095
17467,0,0,0,1,1,2,0,1,1,18,1,0,0,1.0,0,3,0,2.29,2015,0,0,2,28,0.0,0.3375342465753425
17501,0,0,0,1,1,2,3,0,1,47,1,0,0,0.3333333333333333,0,3,0,2.05,2015,0,0,1,20,0.0,0.11251141552511415
17522,0,0,0,1,1,2,0,0,1,47,0,0,1,0.0,0,3,0,1.85,2169,0,0,1,32,0.0,0.0
17582,0,0,0,1,1,3,0,0,1,35,1,0,0,1.0,1,3,0,1.93,3213,45859,1,0,40,0.42857142857142855,0.6432876712328767
17631,0,0,0,1,1,3,0,0,1,31,0,0,0,0.3333333333333333,0,0,0,1.85,1590,0,0,1,27,0.0,0.11251141552511415
17694,0,0,0,1,1,2,0,0,1,49,1,0,0,0.3333333333333333,1,3,0,2.27,2015,12996,0,2,49,0.0,0.11251141552511415
17783,0,0,0,1,1,2,0,0,1,8,0,0,0,1.0,0,3,0,2.29,1376,0,1,1,32,0.21428571428571427,0.4904109589041095
18025,0,0,0,1,1,2,0,1,1,47,1,0,0,0.0,0,2,1,1.92,2228,0,0,2,31,0.0,0.0
18108,0,0,0,1,1,2,0,1,1,21,1,0,1,0.0,0,3,0,2.23,2892,0,1,2,32,0.2857142857142857,0.20383561643835618
18422,0,0,0,1,1,2,0,0,1,44,1,0,0,0.3333333333333333,1,3,0,2.28,2015,16886,0,1,46,0.0,0.11251141552511415
18504,0,0,0,1,1,2,0,1,1,7,1,0,1,1.0,0,3,0,2.18,1376,0,1,2,30,0.21428571428571427,0.4904109589041095
18756,0,0,0,1,1,0,0,1,1,1,0,0,1,0.3333333333333333,0,3,0,1.79,2385,0,1,1,20,0.2857142857142857,0.3163470319634703
18827,0,0,0,1,1,0,0,0,1,7,0,0,0,0.0,0,3,0,2.26,2594,0,1,1,25,0.2857142857142857,0.20383561643835618
18899,0,0,0,1,1,2,3,1,1,31,1,0,1,1.0,0,3,0,1.8,4082,0,1,0,25,0.42857142857142855,0.6432876712328767
18983,0,0,0,1,1,3,3,1,1,32,0,0,0,0.3333333333333333,0,3,0,2.08,1376,0,0,1,26,0.0,0.11251141552511415
19053,0,0,0,1,1,2,0,1,1,8,0,0,1,1.0,0,3,0,1.77,3254,0,1,0,19,0.35714285714285715,0.5923287671232877
19204,0,0,0,1,1,2,0,1,1,31,1,0,1,1.0,1,3,0,2.06,2594,26134,1,1,55,0.6428571428571429,0.796164383561644
19277,0,0,0,1,1,3,0,0,1,8,0,0,0,0.3333333333333333,0,3,0,1.84,1590,0,0,0,24,0.0,0.11251141552511415
19359,0,0,0,1,1,3,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,2.28,1376,0,0,2,29,0.0,0.11251141552511415
19438,0,0,0,1,1,2,0,0,1,31,0,0,1,1.0,0,3,0,1.81,2169,0,1,0,28,0.2857142857142857,0.5413698630136986
19608,0,0,0,1,1,2,3,1,1,32,1,0,0,1.0,0,3,0,2.18,2015,0,1,1,32,0.2857142857142857,0.5413698630136986
19693,0,0,0,1,1,0,0,1,1,8,0,0,0,0.0,0,3,0,2.27,2594,0,0,1,26,0.0,0.0
19866,0,0,0,1,1,2,3,1,1,13,1,0,0,0.0,0,3,0,2.0,2228,0,0,1,19,0.0,0.0
19957,0,0,0,1,1,2,0,0,1,47,1,0,0,0.0,0,3,0,2.01,2228,0,0,2,19,0.0,0.0
20041,0,0,0,1,1,2,3,0,1,8,0,0,1,1.0,0,2,1,1.85,2169,0,0,2,23,0.0,0.3375342465753425
20125,0,0,0,1,1,2,0,1,1,11,1,0,0,0.0,0,3,0,1.94,2228,0,0,2,29,0.0,0.0
20297,0,0,0,1,1,2,3,0,1,8,1,0,0,0.0,0,3,0,2.26,2015,0,0,2,32,0.0,0.0
20628,0,0,0,1,1,2,0,0,1,12,0,0,1,0.3333333333333333,0,3,0,1.78,2169,0,0,1,26,0.0,0.11251141552511415
20711,0,0,0,1,1,2,0,1,1,31,1,0,0,1.0,1,3,0,2.18,2015,27267,1,1,40,0.6428571428571429,0.796164383561644
20799,0,0,0,1,1,0,0,0,1,31,0,0,0,1.0,0,3,0,2.02,1376,0,1,1,24,0.21428571428571427,0.4904109589041095
20881,0,0,0,1,1,0,0,0,1,19,0,0,0,1.0,0,3,0,2.0,1590,0,0,2,21,0.0,0.3375342465753425
20970,0,0,0,1,1,3,0,0,1,49,0,0,0,0.3333333333333333,0,3,1,2.26,1376,0,0,1,32,0.0,0.11251141552511415
21049,0,0,0,1,1,3,0,1,1,8,0,0,0,1.0,0,0,0,2.12,2594,0,1,0,29,0.2857142857142857,0.5413698630136986
21142,0,0,0,1,1,2,3,1,1,32,1,0,1,1.0,0,3,0,1.87,4082,0,1,1,25,0.42857142857142855,0.6432876712328767
21225,0,0,0,1,1,2,3,1,1,40,0,0,1,0.3333333333333333,0,3,0,1.87,2611,0,0,1,25,0.0,0.11251141552511415
21388,0,0,0,1,1,0,0,1,1,51,0,0,0,0.3333333333333333,0,3,0,2.27,2594,0,0,2,24,0.0,0.11251141552511415
21465,0,0,0,1,1,0,0,0,1,29,0,0,0,0.3333333333333333,0,3,0,1.99,1590,0,0,1,31,0.0,0.11251141552511415
21543,0,0,0,1,1,2,3,0,1,7,0,0,1,1.0,0,3,0,1.79,2169,0,0,2,26,0.0,0.3375342465753425
21626,0,0,0,1,1,3,0,1,1,31,0,0,0,1.0,0,3,0,2.01,1590,0,0,1,23,0.0,0.3375342465753425
21703,0,0,0,1,1,2,3,0,1,2,1,0,0,0.0,0,2,1,2.29,2015,0,0,1,21,0.0,0.0
21789,0,0,0,1,1,2,3,1,1,21,1,0,0,1.0,1,3,0,2.29,2015,18667,1,1,49,0.5,0.6942465753424658
21868,0,0,0,1,1,1,3,0,1,8,1,0,0,1.0,0,3,0,2.28,2892,0,1,1,25,0.2857142857142857,0.5413698630136986
21959,0,0,0,1,1,0,0,1,1,24,1,0,0,0.0,0,1,0,2.22,2064,0,0,2,31,0.0,0.0
22046,0,0,0,1,1,2,0,0,1,7,1,0,1,1.0,0,3,0,2.05,1376,0,1,1,18,0.21428571428571427,0.4904109589041095
22127,0,0,0,1,1,1,0,1,1,8,1,0,0,1.0,1,3,0,2.26,1376,18475,0,1,37,0.0,0.3375342465753425
22210,0,0,0,1,1,2,0,1,1,40,0,0,1,0.0,0,3,0,1.85,2611,0,0,2,27,0.0,0.0
22292,0,0,0,1,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,2.16,1376,0,1,2,22,0.21428571428571427,0.2653881278538813
22366,0,0,0,1,1,2,3,1,2,40,1,0,0,0.3333333333333333,0,3,0,2.26,2456,0,0,2,18,0.0,0.11251141552511415
22622,0,0,0,1,1,2,3,1,1,36,0,0,1,0.0,0,3,0,1.8,2169,0,0,2,25,0.0,0.0
22790,0,0,0,1,1,1,0,1,1,8,0,0,0,0.3333333333333333,0,3,0,1.92,1590,0,0,1,26,0.0,0.11251141552511415
22979,0,0,0,1,1,0,0,0,1,31,0,0,0,0.3333333333333333,0,3,0,2.01,1590,0,0,1,27,0.0,0.11251141552511415
23239,0,0,0,1,1,2,0,0,1,8,1,0,0,1.0,0,3,0,2.2,2015,0,0,1,27,0.0,0.3375342465753425
23330,0,0,0,1,1,2,3,0,1,31,1,0,1,0.3333333333333333,1,3,0,2.06,3892,30720,1,2,57,0.42857142857142855,0.4182648401826484
23509,0,0,0,1,1,0,0,0,1,6,1,0,0,0.0,0,3,0,2.08,2892,0,0,1,28,0.0,0.0
23696,0,0,0,1,1,0,0,1,1,31,0,0,0,1.0,0,0,0,2.1,1376,0,1,1,19,0.21428571428571427,0.4904109589041095
23789,0,0,0,1,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.9,1590,0,1,2,28,0.21428571428571427,0.2653881278538813
23883,0,0,0,1,1,0,0,1,1,8,1,0,0,1.0,1,3,0,2.24,1376,17618,0,1,37,0.0,0.3375342465753425
23965,0,0,0,1,1,0,0,1,1,44,1,0,0,1.0,0,2,1,1.89,3213,0,1,1,32,0.35714285714285715,0.5923287671232877
24134,0,0,0,1,1,2,0,1,1,8,1,0,0,1.0,0,2,1,2.26,2015,0,1,1,32,0.2857142857142857,0.5413698630136986
24221,0,0,0,1,1,2,0,0,1,44,1,0,1,1.0,0,3,0,1.85,4082,0,1,0,31,0.42857142857142855,0.6432876712328767
24311,0,0,0,1,1,2,0,1,1,38,0,0,1,0.0,0,3,0,1.9,2169,0,0,1,21,0.0,0.0
24402,0,0,0,1,1,0,0,1,1,4,0,0,0,0.0,0,3,0,1.85,1590,0,0,1,20,0.0,0.0
24484,0,0,0,1,1,2,3,1,1,31,1,0,1,0.3333333333333333,0,3,0,1.78,2169,0,1,1,28,0.2857142857142857,0.3163470319634703
24569,0,0,0,1,1,3,0,1,1,8,0,0,0,1.0,1,3,0,2.07,2064,34565,1,2,52,0.2857142857142857,0.5413698630136986
24665,0,0,0,1,1,2,3,0,1,31,1,0,0,0.3333333333333333,0,3,0,1.85,2228,0,0,1,18,0.0,0.11251141552511415
24759,0,0,0,1,1,3,0,1,1,46,0,0,0,0.0,0,3,0,2.22,1376,0,0,1,32,0.0,0.0
24841,0,0,0,1,1,3,0,0,1,4,0,0,0,0.3333333333333333,0,3,0,2.27,1376,0,0,1,32,0.0,0.11251141552511415
24935,0,0,0,1,1,0,0,0,1,31,0,0,0,1.0,0,3,0,2.14,1376,0,1,2,21,0.21428571428571427,0.4904109589041095
25029,0,0,0,1,1,0,0,0,1,6,0,0,0,0.0,0,3,0,1.93,3213,0,0,1,32,0.0,0.0
25119,0,0,0,1,1,2,3,0,1,31,1,0,0,1.0,0,3,0,2.24,3233,0,1,2,31,0.35714285714285715,0.5923287671232877
25304,0,0,0,1,1,3,0,1,1,8,0,0,0,0.0,0,3,0,2.18,1376,0,0,2,18,0.0,0.0
25399,0,0,0,1,1,0,0,0,1,26,0,0,0,0.0,0,3,0,1.92,1590,0,0,1,23,0.0,0.0
25495,0,0,0,1,1,2,0,1,1,8,1,0,0,0.3333333333333333,0,3,0,1.99,4170,0,1,1,32,0.42857142857142855,0.4182648401826484
25592,0,0,0,1,1,0,0,0,1,31,1,0,0,1.0,1,3,0,1.98,3213,36330,1,0,59,0.42857142857142855,0.6432876712328767
25782,0,0,0,1,1,2,0,1,1,51,1,0,0,0.3333333333333333,0,3,0,2.18,2015,0,0,1,30,0.0,0.11251141552511415
25868,0,0,0,1,1,2,2,1,2,3,1,0,0,0.0,1,3,0,2.23,3850,12563,1,1,61,0.5714285714285714,0.40767123287671236
25960,0,0,0,1,1,3,0,1,1,29,1,0,0,0.0,1,3,0,2.23,2892,14386,1,1,38,0.5,0.3567123287671233
26060,0,0,0,1,1,2,0,0,1,40,1,0,0,0.3333333333333333,0,3,0,2.0,2670,0,0,0,22,0.0,0.11251141552511415
26159,0,0,0,1,1,0,3,1,1,31,1,0,0,1.0,0,3,0,1.85,3213,0,1,1,27,0.35714285714285715,0.5923287671232877
26401,0,0,0,1,1,3,0,0,1,31,1,0,0,0.3333333333333333,0,3,0,2.23,2892,0,1,2,31,0.2857142857142857,0.3163470319634703
26490,0,0,0,1,1,2,1,1,1,8,1,0,0,1.0,0,3,0,2.22,2015,0,0,1,32,0.0,0.3375342465753425
26603,0,0,0,1,1,1,0,1,1,31,1,0,0,0.3333333333333333,0,3,0,2.17,4720,0,1,2,32,0.42857142857142855,0.4182648401826484
26675,0,0,0,1,1,2,0,1,1,31,1,0,0,0.3333333333333333,1,3,0,2.2,2015,20837,0,1,29,0.0,0.11251141552511415
26756,0,0,0,1,1,2,0,0,1,31,0,0,1,1.0,0,3,0,1.87,2169,0,1,1,26,0.2857142857142857,0.5413698630136986
26777,0,0,0,1,1,3,0,0,1,31,0,0,0,1.0,0,3,0,1.99,1590,0,1,2,32,0.21428571428571427,0.4904109589041095
26864,0,0,0,1,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,0,2.18,1376,0,1,1,29,0.21428571428571427,0.2653881278538813
26959,0,0,0,1,1,2,3,0,1,40,1,0,0,0.0,0,3,0,2.08,2456,0,0,2,20,0.0,0.0
27052,0,0,0,1,1,2,0,1,1,31,1,0,0,1.0,0,3,0,2.15,2015,0,0,2,18,0.0,0.3375342465753425
27144,0,0,0,1,1,0,0,1,1,0,0,0,0,1.0,0,2,1,2.2,1376,0,0,1,26,0.0,0.3375342465753425
27265,0,0,0,1,1,2,0,1,1,31,1,0,1,1.0,0,3,0,2.02,2892,0,1,2,21,0.2857142857142857,0.5413698630136986
27347,0,0,0,1,1,3,0,0,1,6,0,0,0,0.3333333333333333,0,3,0,2.19,1376,0,0,2,27,0.0,0.11251141552511415
27418,0,0,0,1,1,2,0,0,1,44,1,0,0,1.0,0,3,0,2.19,2015,0,0,1,30,0.0,0.3375342465753425
27476,0,0,0,1,1,2,0,1,1,6,1,0,0,0.3333333333333333,0,2,1,2.17,3850,0,1,1,31,0.35714285714285715,0.3673059360730594
27542,0,0,0,1,1,0,0,1,1,31,1,0,0,1.0,0,3,0,2.09,2892,0,1,1,30,0.2857142857142857,0.5413698630136986
27737,0,0,0,1,1,0,0,0,1,19,0,0,0,1.0,0,3,0,2.08,1376,0,0,2,21,0.0,0.3375342465753425
27837,0,0,0,1,1,3,2,0,1,47,0,0,0,0.3333333333333333,0,3,0,2.2,2594,0,0,1,25,0.0,0.11251141552511415
27932,0,0,0,1,1,2,0,1,1,38,0,0,1,0.3333333333333333,0,3,0,1.85,2169,0,0,1,25,0.0,0.11251141552511415
28039,0,0,0,1,1,0,0,1,1,45,1,0,0,1.0,0,3,0,2.1,2892,0,1,1,19,0.2857142857142857,0.5413698630136986
28134,0,0,0,1,1,2,0,0,1,31,1,0,1,0.3333333333333333,0,3,0,2.09,2892,0,1,2,30,0.2857142857142857,0.3163470319634703
28236,0,0,0,1,1,3,2,0,1,2,0,0,0,0.0,0,3,0,2.07,2594,0,0,2,18,0.0,0.0
28333,0,0,0,1,1,0,0,1,1,31,0,0,0,1.0,0,3,0,1.81,1590,0,1,1,21,0.21428571428571427,0.4904109589041095
28429,0,0,0,1,1,2,0,1,2,8,1,0,1,0.0,0,3,0,2.1,1376,0,0,1,22,0.0,0.0
28530,0,0,0,1,1,0,3,1,0,2,0,0,0,0.3333333333333333,0,3,0,1.94,1590,0,0,2,18,0.0,0.11251141552511415
28724,0,0,0,1,1,0,0,1,1,31,0,0,0,1.0,0,3,0,2.22,1674,0,1,2,21,0.21428571428571427,0.4904109589041095
28829,0,0,0,1,1,0,0,1,1,8,0,0,0,1.0,0,3,0,2.02,1376,0,1,1,25,0.21428571428571427,0.4904109589041095
29020,0,0,0,1,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,2.19,2594,0,0,2,27,0.0,0.11251141552511415
29116,0,0,0,1,1,0,0,1,1,12,0,0,0,1.0,0,3,0,2.17,2594,0,0,1,28,0.0,0.3375342465753425
29208,0,0,0,1,1,2,0,1,1,31,0,0,1,1.0,0,3,1,1.83,2169,0,0,2,19,0.0,0.3375342465753425
29397,0,0,0,1,1,0,3,1,1,8,1,0,0,0.0,1,2,1,2.17,2892,20771,0,1,27,0.0,0.0
29486,0,0,0,1,1,2,3,0,1,38,1,0,0,0.0,0,3,0,2.09,2015,0,0,2,19,0.0,0.0
29576,0,0,0,1,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.93,1590,0,0,1,23,0.0,0.11251141552511415
29665,0,0,0,1,1,0,0,1,2,41,0,0,0,1.0,0,3,0,2.0,1590,0,0,0,25,0.0,0.3375342465753425
29755,0,0,0,1,1,0,3,1,1,37,0,0,0,0.0,0,3,0,2.23,1376,0,0,1,20,0.0,0.0
29858,0,0,0,1,1,3,0,1,1,8,0,0,0,1.0,0,3,0,1.92,1590,0,1,1,20,0.21428571428571427,0.4904109589041095
29950,0,0,0,1,1,2,1,0,1,38,0,0,1,0.0,0,3,0,1.84,2169,0,0,0,32,0.0,0.0
30137,0,0,0,1,1,3,2,0,1,8,0,0,0,1.0,0,3,0,2.05,1376,0,0,1,22,0.0,0.3375342465753425
30225,0,0,0,1,1,2,0,1,1,31,1,0,0,1.0,0,3,0,2.2,3850,0,1,2,23,0.35714285714285715,0.5923287671232877
30322,0,0,0,1,1,0,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,1.95,1590,0,0,2,25,0.0,0.11251141552511415
30415,0,0,0,1,1,0,0,0,1,8,1,0,0,1.0,0,3,0,2.23,4720,0,1,1,18,0.42857142857142855,0.6432876712328767
30519,0,0,0,1,1,2,0,0,1,49,1,0,0,1.0,0,3,0,2.14,2015,0,1,2,30,0.2857142857142857,0.5413698630136986
30612,0,0,0,1,1,3,0,1,1,31,0,0,0,0.3333333333333333,0,3,0,2.18,1376,0,0,1,21,0.0,0.11251141552511415
30707,0,0,0,1,1,2,0,1,1,31,0,0,1,0.3333333333333333,0,3,0,1.79,2169,0,0,1,31,0.0,0.11251141552511415
30793,0,0,0,1,1,2,1,0,1,2,1,0,0,1.0,0,3,0,2.19,2015,0,0,1,27,0.0,0.3375342465753425
30975,0,0,0,1,1,3,0,1,1,8,0,0,0,1.0,0,3,0,2.26,1376,0,1,1,21,0.21428571428571427,0.4904109589041095
31069,0,0,0,1,1,0,0,0,1,6,0,0,0,0.3333333333333333,0,3,0,2.21,1376,0,0,1,22,0.0,0.11251141552511415
31166,0,0,0,1,1,2,0,1,1,42,1,0,0,0.0,0,3,0,2.17,2015,0,0,1,20,0.0,0.0
31255,0,0,0,1,1,0,0,0,1,31,1,0,0,1.0,0,3,0,2.18,2892,0,1,1,30,0.2857142857142857,0.5413698630136986
31351,0,0,0,1,1,0,2,0,1,8,1,0,0,1.0,0,3,0,2.06,4720,0,1,1,30,0.42857142857142855,0.6432876712328767
31439,0,0,0,1,1,0,0,1,1,13,0,0,0,0.3333333333333333,0,3,0,1.83,1590,0,0,1,19,0.0,0.11251141552511415
31725,0,0,0,1,1,0,0,0,1,44,0,0,0,1.0,0,3,0,2.21,1376,0,0,2,20,0.0,0.3375342465753425
31831,0,0,0,1,1,2,0,0,1,47,1,0,0,1.0,1,3,0,2.04,2015,27638,0,1,51,0.0,0.3375342465753425
32033,0,0,0,1,1,3,3,1,1,22,0,0,0,0.0,0,3,0,1.91,1590,0,0,1,20,0.0,0.0
32139,0,0,0,1,1,2,3,0,1,38,1,0,0,0.3333333333333333,0,3,0,2.14,3850,0,1,1,19,0.35714285714285715,0.3673059360730594
32243,0,0,0,1,1,0,0,1,1,31,1,0,0,1.0,0,3,0,1.94,3213,0,1,2,20,0.35714285714285715,0.5923287671232877
32456,0,0,0,1,1,0,0,0,1,27,0,0,0,1.0,0,3,0,2.02,1818,0,1,1,28,0.21428571428571427,0.4904109589041095
32560,0,0,0,1,1,0,3,0,1,27,0,0,0,1.0,0,3,0,1.99,2031,0,1,1,23,0.2857142857142857,0.5413698630136986
32771,0,0,0,1,1,2,0,0,1,40,1,0,0,0.3333333333333333,0,3,0,2.02,2456,0,0,1,32,0.0,0.11251141552511415
33087,0,0,0,1,1,0,0,0,1,47,0,0,0,1.0,0,3,0,1.93,1903,0,1,1,26,0.21428571428571427,0.4904109589041095
33290,0,0,0,1,1,2,3,0,1,31,1,0,0,1.0,0,3,0,1.96,2228,0,1,1,22,0.2857142857142857,0.5413698630136986
33488,0,0,0,1,1,2,0,1,1,31,1,0,1,0.3333333333333333,0,3,1,1.84,4082,0,0,2,27,0.0,0.11251141552511415
33585,0,0,0,1,1,2,3,1,1,31,1,0,0,1.0,0,3,0,2.0,2228,0,0,1,25,0.0,0.3375342465753425
33683,0,0,0,1,1,3,0,0,1,31,0,0,0,0.3333333333333333,0,3,0,2.17,1376,0,0,1,19,0.0,0.11251141552511415
33785,0,0,0,1,1,2,0,1,1,31,1,0,0,0.3333333333333333,0,3,0,1.94,2228,0,0,1,32,0.0,0.11251141552511415
33877,0,0,0,1,1,2,0,1,1,8,1,0,0,1.0,0,3,0,1.97,4170,0,1,1,31,0.42857142857142855,0.6432876712328767
34150,0,0,0,1,1,0,0,1,1,8,1,0,0,1.0,0,1,0,2.19,4720,0,1,1,19,0.42857142857142855,0.6432876712328767
34243,0,0,0,1,1,2,0,1,1,8,0,0,1,0.0,0,2,1,1.89,2169,0,0,1,21,0.0,0.0
34334,0,0,0,1,1,2,0,0,1,26,1,0,0,0.3333333333333333,0,0,1,1.92,4170,0,1,1,20,0.42857142857142855,0.4182648401826484
34424,0,0,0,1,1,2,3,1,1,31,1,0,0,1.0,1,3,0,2.01,2228,28396,1,1,44,0.6428571428571429,0.796164383561644
